generation,tick,preys_alive,predators_alive,food_alive,max_preys_this_gen,max_predators_this_gen,BestPreyFit,BestPredFit
48,650,37,100,250,150,100,280,200
48,700,28,100,250,150,100,280,220
48,750,30,98,250,150,100,300,220
48,800,20,97,250,150,100,280,220
48,850,13,95,250,150,100,250,220
48,900,12,92,250,150,100,280,220
48,950,10,84,250,150,100,300,220
48,1000,4,82,250,150,100,290,220
48,1050,5,79,250,150,100,310,220
48,1100,4,71,250,150,100,320,220
48,1150,4,64,250,150,100,340,220
48,1200,1,62,250,150,100,320,220
48,1250,2,50,250,150,100,350,220
48,1300,3,45,250,150,100,380,220
48,1350,4,32,250,150,100,400,220
48,1400,6,23,250,150,100,430,220
48,1450,6,18,250,150,100,440,230
48,1500,6,17,250,150,100,460,250
48,1550,6,12,250,150,100,460,250
48,1600,5,10,250,150,100,490,260
48,1650,5,8,250,150,100,490,260
48,1700,5,6,250,150,100,490,260
48,1750,3,5,250,150,100,490,260
48,1800,3,5,250,150,100,500,280
48,1850,4,5,250,150,100,540,280
48,1900,7,4,250,150,100,600,280
48,1950,7,4,250,150,100,600,280
48,2000,10,4,250,150,100,620,280
48,2050,11,4,250,150,100,630,280
48,2100,9,6,250,150,100,650,320
48,2150,7,8,250,150,100,630,330
48,2200,7,8,250,150,100,660,330
48,2250,9,8,250,150,100,690,330
48,2300,10,8,250,150,100,710,340
48,2350,9,9,250,150,100,720,360
48,2400,10,9,250,150,100,720,360
48,2450,10,10,250,150,100,720,360
48,2500,10,11,250,150,100,750,360
48,2550,9,11,250,150,100,770,360
48,2600,7,11,250,150,100,780,390
48,2650,8,11,250,150,100,810,390
48,2700,9,12,250,150,100,830,410
48,2750,10,11,250,150,100,840,410
48,2800,10,10,250,150,100,870,410
48,2850,10,9,250,150,100,870,420
48,2900,13,8,250,150,100,900,420
48,2950,15,7,250,150,100,930,420
48,3000,18,6,250,150,100,930,420
49,0,100,50,250,100,50
49,0,100,50,250,100,50
49,50,95,56,250,100,56,40,40
49,100,121,62,250,122,62,70,60
49,150,139,74,250,140,74,100,80
49,200,142,98,250,146,98,130,80
49,250,129,100,250,146,100,150,100
49,300,117,100,250,146,100,160,130
49,350,106,99,250,146,100,180,160
49,400,89,100,250,146,100,190,180
49,450,75,100,250,146,100,210,200
49,500,51,100,250,146,100,250,200
49,550,44,100,250,146,100,270,210
49,600,40,100,250,146,100,270,210
49,650,35,99,250,146,100,300,210
49,700,29,100,250,146,100,310,210
49,750,33,92,250,146,100,330,210
49,800,34,90,250,146,100,360,210
49,850,33,89,250,146,100,370,210
49,900,38,88,250,146,100,400,210
49,950,40,82,250,146,100,420,210
49,1000,48,72,250,146,100,460,210
49,1050,44,71,250,146,100,490,210
49,1100,41,72,250,146,100,520,220
49,1150,41,73,250,146,100,540,220
49,1200,35,78,250,146,100,540,230
49,1250,25,80,250,146,100,550,230
49,1300,20,80,250,146,100,550,230
49,1350,13,80,250,146,100,570,240
49,1400,8,81,250,146,100,550,240
49,1450,6,79,250,146,100,570,240
49,1500,1,76,250,146,100,510,250
49,1550,0,72,250,146,100,0,260
49,1600,0,66,250,146,100,0,260
49,1650,0,61,250,146,100,0,260
49,1700,0,48,250,146,100,0,260
49,1750,0,39,250,146,100,0,260
49,1800,0,28,250,146,100,0,260
49,1850,0,25,250,146,100,0,260
49,1900,0,17,250,146,100,0,260
49,1950,0,12,250,146,100,0,260
49,2000,0,10,250,146,100,0,260
49,2050,0,8,250,146,100,0,260
49,2100,0,6,250,146,100,0,260
49,2150,0,3,250,146,100,0,260
49,2200,0,2,250,146,100,0,260
49,2250,0,1,250,146,100,0,260
49,2300,0,1,250,146,100,0,260
49,2350,0,0,250,146,100,0,0
49,2400,0,0,250,146,100,0,0
49,2450,0,0,250,146,100,0,0
49,2500,0,0,250,146,100,0,0
49,2550,0,0,250,146,100,0,0
49,2600,0,0,250,146,100,0,0
49,2650,0,0,250,146,100,0,0
49,2700,0,0,250,146,100,0,0
49,2750,0,0,250,146,100,0,0
49,2800,0,0,250,146,100,0,0
49,2850,0,0,250,146,100,0,0
49,2900,0,0,250,146,100,0,0
49,2950,0,0,250,146,100,0,0
49,3000,0,0,250,146,100,0,0
50,0,100,50,250,100,50
50,0,100,50,250,100,50
50,50,109,51,250,109,51,40,30
50,100,116,59,250,117,59,70,50
50,150,114,71,250,119,71,100,90
50,200,104,92,250,119,92,120,100
50,250,94,100,250,119,100,160,110
50,300,76,100,250,119,100,160,110
50,350,54,100,250,119,100,180,130
50,400,40,100,250,119,100,190,130
50,450,32,100,250,119,100,210,140
50,500,23,100,250,119,100,190,150
50,550,17,100,250,119,100,220,160
50,600,13,99,250,119,100,240,160
50,650,11,95,250,119,100,240,160
50,700,8,94,250,119,100,240,160
50,750,8,82,250,119,100,240,160
50,800,6,73,250,119,100,240,160
50,850,6,64,250,119,100,240,160
50,900,5,58,250,119,100,240,160
50,950,5,46,250,119,100,240,160
50,1000,4,37,250,119,100,240,140
50,1050,4,26,250,119,100,260,130
50,1100,6,23,250,119,100,280,130
50,1150,5,21,250,119,100,280,130
50,1200,4,15,250,119,100,290,150
50,1250,5,13,250,119,100,310,150
50,1300,6,9,250,119,100,340,150
50,1350,9,8,250,119,100,370,150
50,1400,12,7,250,119,100,400,150
50,1450,14,6,250,119,100,430,150
50,1500,18,3,250,119,100,440,150
50,1550,23,2,250,119,100,470,150
50,1600,27,1,250,119,100,490,140
50,1650,32,1,250,119,100,500,140
50,1700,40,1,250,119,100,520,140
50,1750,50,1,250,119,100,530,140
50,1800,57,1,250,119,100,550,150
50,1850,68,1,250,119,100,560,150
50,1900,83,1,250,119,100,590,150
50,1950,96,1,250,119,100,610,150
50,2000,120,1,250,120,100,640,150
50,2050,150,1,250,150,100,670,150
50,2100,150,2,250,150,100,670,180
50,2150,150,2,250,150,100,670,190
50,2200,150,2,250,150,100,680,190
50,2250,149,3,250,150,100,700,210
50,2300,150,3,250,150,100,730,210
50,2350,150,3,250,150,100,760,210
50,2400,150,3,250,150,100,770,220
50,2450,150,3,250,150,100,790,220
50,2500,150,3,250,150,100,800,220
50,2550,150,5,250,150,100,820,240
50,2600,150,6,250,150,100,850,260
50,2650,150,7,250,150,100,880,290
50,2700,150,8,250,150,100,910,290
50,2750,150,8,250,150,100,920,290
50,2800,150,10,250,150,100,950,300
50,2850,150,13,250,150,100,980,310
50,2900,150,15,250,150,100,1010,320
50,2950,150,20,250,150,100,1010,350
50,3000,150,26,250,150,100,1040,370
51,0,100,50,250,100,50
51,0,100,50,250,100,50
51,50,95,51,250,100,51,40,30
51,100,117,54,250,118,54,60,40
51,150,116,66,250,122,66,70,60
51,200,111,78,250,122,78,100,90
51,250,94,97,250,122,97,130,110
51,300,82,100,250,122,100,150,130
51,350,63,100,250,122,100,180,130
51,400,54,100,250,122,100,210,150
51,450,44,100,250,122,100,240,150
51,500,38,100,250,122,100,280,160
51,550,37,98,250,122,100,270,160
51,600,36,93,250,122,100,310,170
51,650,32,90,250,122,100,310,170
51,700,28,86,250,122,100,340,170
51,750,24,84,250,122,100,250,180
51,800,21,80,250,122,100,280,180
51,850,21,78,250,122,100,310,180
51,900,24,76,250,122,100,360,180
51,950,21,70,250,122,100,370,190
51,1000,18,68,250,122,100,310,190
51,1050,16,63,250,122,100,310,190
51,1100,16,56,250,122,100,320,210
51,1150,17,54,250,122,100,350,230
51,1200,17,46,250,122,100,380,240
51,1250,13,46,250,122,100,410,240
51,1300,12,43,250,122,100,440,240
51,1350,9,37,250,122,100,460,250
51,1400,11,31,250,122,100,470,250
51,1450,13,29,250,122,100,470,250
51,1500,12,28,250,122,100,470,250
51,1550,17,22,250,122,100,490,250
51,1600,21,20,250,122,100,520,250
51,1650,24,18,250,122,100,550,250
51,1700,24,12,250,122,100,580,250
51,1750,27,12,250,122,100,580,250
51,1800,28,8,250,122,100,620,250
51,1850,30,8,250,122,100,650,250
51,1900,35,6,250,122,100,680,210
51,1950,41,6,250,122,100,710,220
51,2000,46,6,250,122,100,740,220
51,2050,58,6,250,122,100,760,230
51,2100,67,10,250,122,100,790,250
51,2150,72,14,250,122,100,790,290
51,2200,80,17,250,122,100,830,320
51,2250,94,21,250,122,100,850,340
51,2300,99,25,250,122,100,860,360
51,2350,105,30,250,122,100,880,370
51,2400,109,40,250,122,100,920,400
51,2450,106,47,250,122,100,940,420
51,2500,86,63,250,122,100,950,440
51,2550,83,77,250,122,100,980,450
51,2600,61,93,250,122,100,1000,450
51,2650,39,100,250,122,100,1010,450
51,2700,27,100,250,122,100,1040,470
51,2750,16,100,250,122,100,1070,470
51,2800,12,99,250,122,100,1090,470
51,2850,12,100,250,122,100,1100,470
51,2900,10,100,250,122,100,1130,470
51,2950,11,95,250,122,100,1160,470
51,3000,12,94,250,122,100,1190,490
52,0,100,50,250,100,50
52,0,100,50,250,100,50
52,50,95,53,250,100,53,40,30
52,100,105,63,250,106,63,70,60
52,150,119,74,250,121,74,90,70
52,200,93,95,250,121,95,100,90
52,250,76,100,250,121,100,130,110
52,300,70,100,250,121,100,160,110
52,350,46,100,250,121,100,160,120
52,400,37,100,250,121,100,180,130
52,450,27,99,250,121,100,180,130
52,500,18,100,250,121,100,180,130
52,550,15,98,250,121,100,210,130
52,600,10,94,250,121,100,190,140
52,650,7,88,250,121,100,170,140
52,700,4,83,250,121,100,160,140
52,750,3,72,250,121,100,160,140
52,800,2,61,250,121,100,160,140
52,850,2,53,250,121,100,160,140
52,900,2,42,250,121,100,160,140
52,950,1,36,250,121,100,160,140
52,1000,1,27,250,121,100,160,140
52,1050,1,21,250,121,100,160,140
52,1100,1,13,250,121,100,160,140
52,1150,1,9,250,121,100,160,110
52,1200,1,4,250,121,100,160,110
52,1250,0,4,250,121,100,0,110
52,1300,0,3,250,121,100,0,110
52,1350,0,2,250,121,100,0,110
52,1400,0,0,250,121,100,0,0
52,1450,0,0,250,121,100,0,0
52,1500,0,0,250,121,100,0,0
52,1550,0,0,250,121,100,0,0
52,1600,0,0,250,121,100,0,0
52,1650,0,0,250,121,100,0,0
52,1700,0,0,250,121,100,0,0
52,1750,0,0,250,121,100,0,0
52,1800,0,0,250,121,100,0,0
52,1850,0,0,250,121,100,0,0
52,1900,0,0,250,121,100,0,0
52,1950,0,0,250,121,100,0,0
52,2000,0,0,250,121,100,0,0
52,2050,0,0,250,121,100,0,0
52,2100,0,0,250,121,100,0,0
52,2150,0,0,250,121,100,0,0
52,2200,0,0,250,121,100,0,0
52,2250,0,0,250,121,100,0,0
52,2300,0,0,250,121,100,0,0
52,2350,0,0,250,121,100,0,0
52,2400,0,0,250,121,100,0,0
52,2450,0,0,250,121,100,0,0
52,2500,0,0,250,121,100,0,0
52,2550,0,0,250,121,100,0,0
52,2600,0,0,250,121,100,0,0
52,2650,0,0,250,121,100,0,0
52,2700,0,0,250,121,100,0,0
52,2750,0,0,250,121,100,0,0
52,2800,0,0,250,121,100,0,0
52,2850,0,0,250,121,100,0,0
52,2900,0,0,250,121,100,0,0
52,2950,0,0,250,121,100,0,0
52,3000,0,0,250,121,100,0,0
53,0,100,50,250,100,50
53,0,100,50,250,100,50
53,50,101,53,250,101,53,30,40
53,100,102,64,250,107,64,60,70
53,150,91,78,250,107,78,70,80
53,200,81,95,250,107,95,100,100
53,250,66,100,250,107,100,130,120
53,300,53,100,250,107,100,150,140
53,350,37,100,250,107,100,180,160
53,400,24,100,250,107,100,130,160
53,450,19,99,250,107,100,160,160
53,500,16,99,250,107,100,160,160
53,550,12,100,250,107,100,190,160
53,600,11,98,250,107,100,190,160
53,650,5,93,250,107,100,190,160
53,700,2,84,250,107,100,210,160
53,750,1,72,250,107,100,90,160
53,800,1,67,250,107,100,90,160
53,850,0,55,250,107,100,0,150
53,900,0,49,250,107,100,0,150
53,950,0,37,250,107,100,0,150
53,1000,0,29,250,107,100,0,150
53,1050,0,21,250,107,100,0,150
53,1100,0,15,250,107,100,0,150
53,1150,0,9,250,107,100,0,140
53,1200,0,5,250,107,100,0,140
53,1250,0,4,250,107,100,0,140
53,1300,0,4,250,107,100,0,140
53,1350,0,3,250,107,100,0,140
53,1400,0,1,250,107,100,0,100
53,1450,0,1,250,107,100,0,100
53,1500,0,1,250,107,100,0,100
53,1550,0,0,250,107,100,0,0
53,1600,0,0,250,107,100,0,0
53,1650,0,0,250,107,100,0,0
53,1700,0,0,250,107,100,0,0
53,1750,0,0,250,107,100,0,0
53,1800,0,0,250,107,100,0,0
53,1850,0,0,250,107,100,0,0
53,1900,0,0,250,107,100,0,0
53,1950,0,0,250,107,100,0,0
53,2000,0,0,250,107,100,0,0
53,2050,0,0,250,107,100,0,0
53,2100,0,0,250,107,100,0,0
53,2150,0,0,250,107,100,0,0
53,2200,0,0,250,107,100,0,0
53,2250,0,0,250,107,100,0,0
53,2300,0,0,250,107,100,0,0
53,2350,0,0,250,107,100,0,0
53,2400,0,0,250,107,100,0,0
53,2450,0,0,250,107,100,0,0
53,2500,0,0,250,107,100,0,0
53,2550,0,0,250,107,100,0,0
53,2600,0,0,250,107,100,0,0
53,2650,0,0,250,107,100,0,0
53,2700,0,0,250,107,100,0,0
53,2750,0,0,250,107,100,0,0
53,2800,0,0,250,107,100,0,0
53,2850,0,0,250,107,100,0,0
53,2900,0,0,250,107,100,0,0
53,2950,0,0,250,107,100,0,0
53,3000,0,0,250,107,100,0,0
54,0,100,50,250,100,50
54,0,100,50,250,100,50
54,50,96,52,250,100,52,40,30
54,100,113,61,250,113,61,70,50
54,150,116,76,250,118,76,90,70
54,200,112,94,250,122,94,130,80
54,250,81,100,250,122,100,160,100
54,300,65,100,250,122,100,160,110
54,350,48,100,250,122,100,160,140
54,400,40,100,250,122,100,180,160
54,450,25,100,250,122,100,190,170
54,500,12,100,250,122,100,190,180
54,550,8,98,250,122,100,220,180
54,600,2,96,250,122,100,130,180
54,650,2,90,250,122,100,130,180
54,700,2,81,250,122,100,130,180
54,750,0,67,250,122,100,0,180
54,800,0,61,250,122,100,0,180
54,850,0,50,250,122,100,0,180
54,900,0,43,250,122,100,0,180
54,950,0,35,250,122,100,0,180
54,1000,0,26,250,122,100,0,170
54,1050,0,19,250,122,100,0,170
54,1100,0,12,250,122,100,0,170
54,1150,0,8,250,122,100,0,170
54,1200,0,5,250,122,100,0,170
54,1250,0,2,250,122,100,0,90
54,1300,0,1,250,122,100,0,90
54,1350,0,1,250,122,100,0,90
54,1400,0,1,250,122,100,0,90
54,1450,0,1,250,122,100,0,90
54,1500,0,0,250,122,100,0,0
54,1550,0,0,250,122,100,0,0
54,1600,0,0,250,122,100,0,0
54,1650,0,0,250,122,100,0,0
54,1700,0,0,250,122,100,0,0
54,1750,0,0,250,122,100,0,0
54,1800,0,0,250,122,100,0,0
54,1850,0,0,250,122,100,0,0
54,1900,0,0,250,122,100,0,0
54,1950,0,0,250,122,100,0,0
54,2000,0,0,250,122,100,0,0
54,2050,0,0,250,122,100,0,0
54,2100,0,0,250,122,100,0,0
54,2150,0,0,250,122,100,0,0
54,2200,0,0,250,122,100,0,0
54,2250,0,0,250,122,100,0,0
54,2300,0,0,250,122,100,0,0
54,2350,0,0,250,122,100,0,0
54,2400,0,0,250,122,100,0,0
54,2450,0,0,250,122,100,0,0
54,2500,0,0,250,122,100,0,0
54,2550,0,0,250,122,100,0,0
54,2600,0,0,250,122,100,0,0
54,2650,0,0,250,122,100,0,0
54,2700,0,0,250,122,100,0,0
54,2750,0,0,250,122,100,0,0
54,2800,0,0,250,122,100,0,0
54,2850,0,0,250,122,100,0,0
54,2900,0,0,250,122,100,0,0
54,2950,0,0,250,122,100,0,0
54,3000,0,0,250,122,100,0,0
55,0,100,50,250,100,50
55,0,100,50,250,100,50
55,50,96,51,250,100,51,40,40
55,100,101,66,250,102,66,60,60
55,150,85,83,250,102,83,70,80
55,200,74,100,250,102,100,100,90
55,250,52,100,250,102,100,150,120
55,300,36,100,250,102,100,150,130
55,350,26,100,250,102,100,150,130
55,400,20,98,250,102,100,160,130
55,450,14,98,250,102,100,160,130
55,500,7,98,250,102,100,190,130
55,550,4,98,250,102,100,210,150
55,600,1,92,250,102,100,60,150
55,650,2,80,250,102,100,80,150
55,700,0,68,250,102,100,0,150
55,750,0,60,250,102,100,0,150
55,800,0,53,250,102,100,0,150
55,850,0,43,250,102,100,0,150
55,900,0,31,250,102,100,0,150
55,950,0,21,250,102,100,0,150
55,1000,0,17,250,102,100,0,150
55,1050,0,15,250,102,100,0,120
55,1100,0,11,250,102,100,0,120
55,1150,0,9,250,102,100,0,120
55,1200,0,8,250,102,100,0,120
55,1250,0,5,250,102,100,0,120
55,1300,0,3,250,102,100,0,120
55,1350,0,1,250,102,100,0,120
55,1400,0,0,250,102,100,0,0
55,1450,0,0,250,102,100,0,0
55,1500,0,0,250,102,100,0,0
55,1550,0,0,250,102,100,0,0
55,1600,0,0,250,102,100,0,0
55,1650,0,0,250,102,100,0,0
55,1700,0,0,250,102,100,0,0
55,1750,0,0,250,102,100,0,0
55,1800,0,0,250,102,100,0,0
55,1850,0,0,250,102,100,0,0
55,1900,0,0,250,102,100,0,0
55,1950,0,0,250,102,100,0,0
55,2000,0,0,250,102,100,0,0
55,2050,0,0,250,102,100,0,0
55,2100,0,0,250,102,100,0,0
55,2150,0,0,250,102,100,0,0
55,2200,0,0,250,102,100,0,0
55,2250,0,0,250,102,100,0,0
55,2300,0,0,250,102,100,0,0
55,2350,0,0,250,102,100,0,0
55,2400,0,0,250,102,100,0,0
55,2450,0,0,250,102,100,0,0
55,2500,0,0,250,102,100,0,0
55,2550,0,0,250,102,100,0,0
55,2600,0,0,250,102,100,0,0
55,2650,0,0,250,102,100,0,0
55,2700,0,0,250,102,100,0,0
55,2750,0,0,250,102,100,0,0
55,2800,0,0,250,102,100,0,0
55,2850,0,0,250,102,100,0,0
55,2900,0,0,250,102,100,0,0
55,2950,0,0,250,102,100,0,0
55,3000,0,0,250,102,100,0,0
56,0,100,50,250,100,50
56,0,100,50,250,100,50
56,50,98,53,250,100,53,40,40
56,100,118,63,250,119,63,70,70
56,150,129,82,250,133,82,100,80
56,200,128,98,250,135,98,130,110
56,250,115,99,250,135,100,190,120
56,300,95,100,250,135,100,190,150
56,350,78,100,250,135,100,190,160
56,400,51,100,250,135,100,220,210
56,450,31,100,250,135,100,180,220
56,500,20,100,250,135,100,180,230
56,550,13,100,250,135,100,190,230
56,600,9,100,250,135,100,190,250
56,650,9,100,250,135,100,220,280
56,700,9,95,250,135,100,240,280
56,750,7,89,250,135,100,240,280
56,800,6,82,250,135,100,240,280
56,850,3,75,250,135,100,220,280
56,900,3,65,250,135,100,220,280
56,950,2,51,250,135,100,230,280
56,1000,2,42,250,135,100,260,280
56,1050,1,34,250,135,100,260,280
56,1100,2,28,250,135,100,290,280
56,1150,2,18,250,135,100,310,280
56,1200,2,13,250,135,100,320,280
56,1250,0,13,250,135,100,0,280
56,1300,0,8,250,135,100,0,280
56,1350,0,6,250,135,100,0,280
56,1400,0,6,250,135,100,0,280
56,1450,0,6,250,135,100,0,280
56,1500,0,3,250,135,100,0,150
56,1550,0,3,250,135,100,0,150
56,1600,0,2,250,135,100,0,150
56,1650,0,1,250,135,100,0,150
56,1700,0,1,250,135,100,0,150
56,1750,0,0,250,135,100,0,0
56,1800,0,0,250,135,100,0,0
56,1850,0,0,250,135,100,0,0
56,1900,0,0,250,135,100,0,0
56,1950,0,0,250,135,100,0,0
56,2000,0,0,250,135,100,0,0
56,2050,0,0,250,135,100,0,0
56,2100,0,0,250,135,100,0,0
56,2150,0,0,250,135,100,0,0
56,2200,0,0,250,135,100,0,0
56,2250,0,0,250,135,100,0,0
56,2300,0,0,250,135,100,0,0
56,2350,0,0,250,135,100,0,0
56,2400,0,0,250,135,100,0,0
56,2450,0,0,250,135,100,0,0
56,2500,0,0,250,135,100,0,0
56,2550,0,0,250,135,100,0,0
56,2600,0,0,250,135,100,0,0
56,2650,0,0,250,135,100,0,0
56,2700,0,0,250,135,100,0,0
56,2750,0,0,250,135,100,0,0
56,2800,0,0,250,135,100,0,0
56,2850,0,0,250,135,100,0,0
56,2900,0,0,250,135,100,0,0
56,2950,0,0,250,135,100,0,0
56,3000,0,0,250,135,100,0,0
57,0,100,50,250,100,50
57,0,100,50,250,100,50
57,50,89,56,250,100,56,40,40
57,100,104,66,250,105,66,70,50
57,150,112,76,250,114,76,100,80
57,200,99,93,250,114,93,100,90
57,250,95,100,250,114,100,130,110
57,300,72,100,250,114,100,130,150
57,350,71,100,250,114,100,160,150
57,400,58,100,250,114,100,190,150
57,450,50,99,250,114,100,190,170
57,500,43,100,250,114,100,220,180
57,550,22,100,250,114,100,240,210
57,600,15,100,250,114,100,270,210
57,650,13,96,250,114,100,300,210
57,700,10,91,250,114,100,310,210
57,750,10,84,250,114,100,340,210
57,800,12,78,250,114,100,370,210
57,850,16,68,250,114,100,400,210
57,900,17,61,250,114,100,400,210
57,950,19,50,250,114,100,450,170
57,1000,17,48,250,114,100,450,170
57,1050,19,42,250,114,100,460,160
57,1100,19,39,250,114,100,490,160
57,1150,14,35,250,114,100,520,160
57,1200,10,36,250,114,100,490,180
57,1250,9,35,250,114,100,510,180
57,1300,5,34,250,114,100,520,190
57,1350,3,32,250,114,100,540,190
57,1400,1,30,250,114,100,490,210
57,1450,2,25,250,114,100,520,210
57,1500,2,23,250,114,100,520,210
57,1550,2,20,250,114,100,530,210
57,1600,1,19,250,114,100,520,210
57,1650,1,17,250,114,100,520,210
57,1700,1,14,250,114,100,520,210
57,1750,1,10,250,114,100,520,210
57,1800,1,9,250,114,100,520,210
57,1850,1,8,250,114,100,520,210
57,1900,1,7,250,114,100,520,210
57,1950,1,3,250,114,100,520,130
57,2000,0,2,250,114,100,0,130
57,2050,0,1,250,114,100,0,130
57,2100,0,1,250,114,100,0,130
57,2150,0,0,250,114,100,0,0
57,2200,0,0,250,114,100,0,0
57,2250,0,0,250,114,100,0,0
57,2300,0,0,250,114,100,0,0
57,2350,0,0,250,114,100,0,0
57,2400,0,0,250,114,100,0,0
57,2450,0,0,250,114,100,0,0
57,2500,0,0,250,114,100,0,0
57,2550,0,0,250,114,100,0,0
57,2600,0,0,250,114,100,0,0
57,2650,0,0,250,114,100,0,0
57,2700,0,0,250,114,100,0,0
57,2750,0,0,250,114,100,0,0
57,2800,0,0,250,114,100,0,0
57,2850,0,0,250,114,100,0,0
57,2900,0,0,250,114,100,0,0
57,2950,0,0,250,114,100,0,0
57,3000,0,0,250,114,100,0,0
58,0,100,50,250,100,50
58,0,100,50,250,100,50
58,50,121,50,250,121,50,40,10
58,100,142,58,250,144,58,70,60
58,150,143,75,250,150,75,100,90
58,200,141,98,250,150,98,130,120
58,250,134,100,250,150,100,150,130
58,300,146,100,250,150,100,160,150
58,350,133,100,250,150,100,190,160
58,400,121,100,250,150,100,210,170
58,450,112,100,250,150,100,210,190
58,500,91,100,250,150,100,210,200
58,550,81,100,250,150,100,250,200
58,600,73,100,250,150,100,250,210
58,650,62,99,250,150,100,270,250
58,700,48,100,250,150,100,280,270
58,750,44,100,250,150,100,340,270
58,800,32,100,250,150,100,360,280
58,850,20,100,250,150,100,360,280
58,900,20,96,250,150,100,370,280
58,950,18,93,250,150,100,400,280
58,1000,14,92,250,150,100,420,280
58,1050,8,91,250,150,100,430,280
58,1100,6,85,250,150,100,450,280
58,1150,5,80,250,150,100,370,280
58,1200,3,73,250,150,100,370,280
58,1250,4,63,250,150,100,370,280
58,1300,3,51,250,150,100,360,250
58,1350,1,41,250,150,100,270,250
58,1400,1,34,250,150,100,280,250
58,1450,1,30,250,150,100,280,250
58,1500,1,25,250,150,100,280,250
58,1550,1,18,250,150,100,280,250
58,1600,1,15,250,150,100,280,250
58,1650,1,10,250,150,100,280,250
58,1700,0,7,250,150,100,0,260
58,1750,0,5,250,150,100,0,260
58,1800,0,3,250,150,100,0,260
58,1850,0,1,250,150,100,0,260
58,1900,0,1,250,150,100,0,260
58,1950,0,1,250,150,100,0,260
58,2000,0,1,250,150,100,0,260
58,2050,0,1,250,150,100,0,260
58,2100,0,1,250,150,100,0,260
58,2150,0,1,250,150,100,0,260
58,2200,0,0,250,150,100,0,0
58,2250,0,0,250,150,100,0,0
58,2300,0,0,250,150,100,0,0
58,2350,0,0,250,150,100,0,0
58,2400,0,0,250,150,100,0,0
58,2450,0,0,250,150,100,0,0
58,2500,0,0,250,150,100,0,0
58,2550,0,0,250,150,100,0,0
58,2600,0,0,250,150,100,0,0
58,2650,0,0,250,150,100,0,0
58,2700,0,0,250,150,100,0,0
58,2750,0,0,250,150,100,0,0
58,2800,0,0,250,150,100,0,0
58,2850,0,0,250,150,100,0,0
58,2900,0,0,250,150,100,0,0
58,2950,0,0,250,150,100,0,0
58,3000,0,0,250,150,100,0,0
59,0,100,50,250,100,50
